"year","GEOID","RTENO","reclass","buffer","total"
2006,"39055","66116","2",2000,0
2006,"39055","66116","2",5000,1428
2006,"39055","66116","2",10000,11451
2006,"39057","66061","2",200,0
2006,"39057","66061","2",400,0
2006,"39057","66061","2",1000,0
2006,"39057","66061","2",2000,0
2006,"39057","66061","2",5000,0
2006,"39057","66061","2",10000,274
2006,"39057","66067","2",200,753
2006,"39057","66067","2",400,968
2006,"39057","66067","2",1000,1863
2006,"39057","66067","2",2000,4292
2006,"39057","66067","2",5000,15894
2006,"39057","66067","2",10000,36838
2006,"39057","66165","2",200,0
2006,"39057","66165","2",400,7
2006,"39057","66165","2",1000,166
2006,"39057","66165","2",2000,688
2006,"39057","66165","2",5000,4691
2006,"39057","66165","2",10000,12383
2006,"39057","66168","2",200,3797
2006,"39057","66168","2",400,5821
2006,"39057","66168","2",1000,11353
2006,"39057","66168","2",2000,19206
2006,"39057","66168","2",5000,54385
2006,"39057","66168","2",10000,114768
2006,"39059","66049","2",200,1196
2006,"39059","66049","2",400,1572
2006,"39059","66049","2",1000,2768
2006,"39059","66049","2",2000,4741
2006,"39059","66049","2",5000,13119
2006,"39059","66049","2",10000,29526
2006,"39059","66083","2",200,5390
2006,"39059","66083","2",400,8230
2006,"39059","66083","2",1000,14881
2006,"39059","66083","2",2000,23472
2006,"39059","66083","2",5000,51678
2006,"39059","66083","2",10000,94454
2006,"39059","66148","2",200,0
2006,"39059","66148","2",400,0
2006,"39059","66148","2",1000,0
2006,"39059","66148","2",2000,0
2006,"39059","66148","2",5000,0
2006,"39059","66148","2",10000,12
2006,"39059","66150","2",200,1182
2006,"39059","66150","2",400,1426
2006,"39059","66150","2",1000,2286
2006,"39059","66150","2",2000,4499
2006,"39059","66150","2",5000,11804
2006,"39059","66150","2",10000,32569
2006,"39063","66005","2",200,674
2006,"39063","66005","2",400,861
2006,"39063","66005","2",1000,2398
2006,"39063","66005","2",2000,5069
2006,"39063","66005","2",5000,17222
2006,"39063","66005","2",10000,63499
2006,"39063","66008","2",200,0
2006,"39063","66008","2",400,0
2006,"39063","66008","2",1000,0
2006,"39063","66008","2",2000,0
2006,"39063","66008","2",5000,550
2006,"39063","66008","2",10000,7319
2006,"39063","66033","2",200,1844
2006,"39063","66033","2",400,2450
2006,"39063","66033","2",1000,4445
2006,"39063","66033","2",2000,8253
2006,"39063","66033","2",5000,28960
2006,"39063","66033","2",10000,88014
2006,"39065","66032","2",200,1471
2006,"39065","66032","2",400,1965
2006,"39065","66032","2",1000,3515
2006,"39065","66032","2",2000,7297
2006,"39065","66032","2",5000,25303
2006,"39065","66032","2",10000,49681
2006,"39065","66033","2",200,585
2006,"39065","66033","2",400,819
2006,"39065","66033","2",1000,1558
2006,"39065","66033","2",2000,3476
2006,"39065","66033","2",5000,11309
2006,"39065","66033","2",10000,38755
2006,"39067","66046","2",200,2265
2006,"39067","66046","2",400,3065
2006,"39067","66046","2",1000,5346
2006,"39067","66046","2",2000,9911
2006,"39067","66046","2",5000,24842
2006,"39067","66046","2",10000,54280
2006,"39067","66056","2",200,0
2006,"39067","66056","2",400,0
2006,"39067","66056","2",1000,0
2006,"39067","66056","2",2000,0
2006,"39067","66056","2",5000,0
2006,"39067","66056","2",10000,773
2006,"39067","66150","2",200,0
2006,"39067","66150","2",400,0
2006,"39067","66150","2",1000,0
2006,"39067","66150","2",2000,0
2006,"39067","66150","2",5000,0
2006,"39067","66150","2",10000,2298
2006,"39069","66001","2",200,0
2006,"39069","66001","2",400,0
2006,"39069","66001","2",1000,0
2006,"39069","66001","2",2000,0
2006,"39069","66001","2",5000,595
2006,"39069","66001","2",10000,9232
2006,"39069","66002","2",200,2645
2006,"39069","66002","2",400,3974
2006,"39069","66002","2",1000,7624
2006,"39069","66002","2",2000,15362
2006,"39069","66002","2",5000,33564
2006,"39069","66002","2",10000,60313
2006,"39071","66064","2",200,1251
2006,"39071","66064","2",400,1601
2006,"39071","66064","2",1000,3027
2006,"39071","66064","2",2000,5905
2006,"39071","66064","2",5000,17089
2006,"39071","66064","2",10000,43075
2006,"39071","66165","2",200,0
2006,"39071","66165","2",400,0
2006,"39071","66165","2",1000,0
2006,"39071","66165","2",2000,0
2006,"39071","66165","2",5000,1706
2006,"39071","66165","2",10000,11761
2006,"39071","66907","2",200,1
2006,"39071","66907","2",400,10
2006,"39071","66907","2",1000,14
2006,"39071","66907","2",2000,439
2006,"39071","66907","2",5000,2369
2006,"39071","66907","2",10000,7731
2006,"39073","66072","2",200,1286
2006,"39073","66072","2",400,1568
2006,"39073","66072","2",1000,2417
2006,"39073","66072","2",2000,4116
2006,"39073","66072","2",5000,10610
2006,"39073","66072","2",10000,21271
2006,"39073","66074","2",200,0
2006,"39073","66074","2",400,0
2006,"39073","66074","2",1000,0
2006,"39073","66074","2",2000,0
2006,"39073","66074","2",5000,0
2006,"39073","66074","2",10000,2395
2006,"39073","66076","2",200,181
2006,"39073","66076","2",400,235
2006,"39073","66076","2",1000,491
2006,"39073","66076","2",2000,1523
2006,"39073","66076","2",5000,6407
2006,"39073","66076","2",10000,18714
2006,"39073","66903","2",200,0
2006,"39073","66903","2",400,0
2006,"39073","66903","2",1000,0
2006,"39073","66903","2",2000,0
2006,"39073","66903","2",5000,1194
2006,"39073","66903","2",10000,5143
2006,"39073","66904","2",200,471
2006,"39073","66904","2",400,622
2006,"39073","66904","2",1000,991
2006,"39073","66904","2",2000,1672
2006,"39073","66904","2",5000,3639
2006,"39073","66904","2",10000,8600
2006,"39075","66040","2",200,830
2006,"39075","66040","2",400,1111
2006,"39075","66040","2",1000,2108
2006,"39075","66040","2",2000,3971
2006,"39075","66040","2",5000,12506
2006,"39075","66040","2",10000,31989
2006,"39075","66047","2",200,130
2006,"39075","66047","2",400,203
2006,"39075","66047","2",1000,475
2006,"39075","66047","2",2000,1025
2006,"39075","66047","2",5000,4671
2006,"39075","66047","2",10000,18207
2006,"39075","66148","2",200,0
2006,"39075","66148","2",400,0
2006,"39075","66148","2",1000,0
2006,"39075","66148","2",2000,0
2006,"39075","66148","2",5000,372
2006,"39075","66148","2",10000,5087
2006,"39075","66251","2",200,1049
2006,"39075","66251","2",400,1344
2006,"39075","66251","2",1000,2727
2006,"39075","66251","2",2000,6858
2006,"39075","66251","2",5000,20751
2006,"39075","66251","2",10000,48336
2006,"39075","66908","2",200,0
2006,"39075","66908","2",400,0
2006,"39075","66908","2",1000,0
2006,"39075","66908","2",2000,0
2006,"39075","66908","2",5000,693
2006,"39075","66908","2",10000,6354
2006,"39077","66011","2",200,843
2006,"39077","66011","2",400,1067
2006,"39077","66011","2",1000,1736
2006,"39077","66011","2",2000,3997
2006,"39077","66011","2",5000,15261
2006,"39077","66011","2",10000,30367
2006,"39077","66112","2",200,1975
2006,"39077","66112","2",400,2901
2006,"39077","66112","2",1000,7270
2006,"39077","66112","2",2000,16050
2006,"39077","66112","2",5000,41528
2006,"39077","66112","2",10000,61405
2006,"39077","66113","2",200,890
2006,"39077","66113","2",400,1191
2006,"39077","66113","2",1000,2145
2006,"39077","66113","2",2000,4204
2006,"39077","66113","2",5000,23258
2006,"39077","66113","2",10000,39665
2006,"39079","66072","2",200,58
2006,"39079","66072","2",400,129
2006,"39079","66072","2",1000,378
2006,"39079","66072","2",2000,724
2006,"39079","66072","2",5000,2885
2006,"39079","66072","2",10000,10015
2006,"39079","66074","2",200,0
2006,"39079","66074","2",400,0
2006,"39079","66074","2",1000,0
2006,"39079","66074","2",2000,0
2006,"39079","66074","2",5000,0
2006,"39079","66074","2",10000,1187
2006,"39079","66087","2",200,0
2006,"39079","66087","2",400,0
2006,"39079","66087","2",1000,0
2006,"39079","66087","2",2000,23
2006,"39079","66087","2",5000,887
2006,"39079","66087","2",10000,5224
2006,"39079","66188","2",200,0
2006,"39079","66188","2",400,0
2006,"39079","66188","2",1000,0
2006,"39079","66188","2",2000,0
2006,"39079","66188","2",5000,0
2006,"39079","66188","2",10000,1471
2006,"39079","66901","2",200,0
2006,"39079","66901","2",400,0
2006,"39079","66901","2",1000,0
2006,"39079","66901","2",2000,192
2006,"39079","66901","2",5000,2166
2006,"39079","66901","2",10000,12488
2006,"39079","66904","2",200,0
2006,"39079","66904","2",400,0
2006,"39079","66904","2",1000,0
2006,"39079","66904","2",2000,0
2006,"39079","66904","2",5000,0
2006,"39079","66904","2",10000,54
2006,"39079","66905","2",200,0
2006,"39079","66905","2",400,0
2006,"39079","66905","2",1000,0
2006,"39079","66905","2",2000,0
2006,"39079","66905","2",5000,0
2006,"39079","66905","2",10000,0
2006,"39081","66056","2",200,5390
2006,"39081","66056","2",400,7880
2006,"39081","66056","2",1000,13333
2006,"39081","66056","2",2000,21878
2006,"39081","66056","2",5000,49100
2006,"39081","66056","2",10000,117171
2006,"39083","66039","2",200,1568
2006,"39083","66039","2",400,2138
2006,"39083","66039","2",1000,3814
2006,"39083","66039","2",2000,7229
2006,"39083","66039","2",5000,29708
2006,"39083","66039","2",10000,64615
2006,"39083","66040","2",200,0
2006,"39083","66040","2",400,0
2006,"39083","66040","2",1000,0
2006,"39083","66040","2",2000,0
2006,"39083","66040","2",5000,0
2006,"39083","66040","2",10000,75
2006,"39083","66908","2",200,0
2006,"39083","66908","2",400,0
2006,"39083","66908","2",1000,0
2006,"39083","66908","2",2000,305
2006,"39083","66908","2",5000,2607
2006,"39083","66908","2",10000,10336
2006,"39085","66017","2",200,2903
2006,"39085","66017","2",400,4190
2006,"39085","66017","2",1000,8444
2006,"39085","66017","2",2000,15120
2006,"39085","66017","2",5000,37373
2006,"39085","66017","2",10000,104872
2006,"39087","66087","2",200,43
2006,"39087","66087","2",400,54
2006,"39087","66087","2",1000,77
2006,"39087","66087","2",2000,141
2006,"39087","66087","2",5000,1109
2006,"39087","66087","2",10000,7728
2006,"39087","66188","2",200,929
2006,"39087","66188","2",400,1134
2006,"39087","66188","2",1000,1715
2006,"39087","66188","2",2000,2908
2006,"39087","66188","2",5000,7632
2006,"39087","66188","2",10000,19593
2006,"39087","66901","2",200,1564
2006,"39087","66901","2",400,1769
2006,"39087","66901","2",1000,2576
2006,"39087","66901","2",2000,4513
2006,"39087","66901","2",5000,11595
2006,"39087","66901","2",10000,22893
2006,"39089","66043","2",200,1039
2006,"39089","66043","2",400,1304
2006,"39089","66043","2",1000,2263
2006,"39089","66043","2",2000,4608
2006,"39089","66043","2",5000,17423
2006,"39089","66043","2",10000,75267
2006,"39089","66075","2",200,2875
2006,"39089","66075","2",400,4343
2006,"39089","66075","2",1000,9055
2006,"39089","66075","2",2000,16851
2006,"39089","66075","2",5000,45389
2006,"39089","66075","2",10000,102282
2006,"39091","66031","2",200,949
2006,"39091","66031","2",400,1220
2006,"39091","66031","2",1000,2407
2006,"39091","66031","2",2000,5032
2006,"39091","66031","2",5000,24862
2006,"39091","66031","2",10000,77415
2006,"39093","66011","2",200,1292
2006,"39093","66011","2",400,1802
2006,"39093","66011","2",1000,2809
2006,"39093","66011","2",2000,5845
2006,"39093","66011","2",5000,27350
2006,"39093","66011","2",10000,49845
2006,"39093","66018","2",200,0
2006,"39093","66018","2",400,0
2006,"39093","66018","2",1000,0
2006,"39093","66018","2",2000,0
2006,"39093","66018","2",5000,4052
2006,"39093","66018","2",10000,15798
2006,"39093","66112","2",200,0
2006,"39093","66112","2",400,0
